nr,id,idh,idl,ev1,varh,varl,xh,yh,pxh,pyh,xl,yl,pxl,pyl,dh,dl,b,start,trial,state,hvalue,lvalue,prhv_rsft,prstate
1050,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.75,1,15,0,3,11,0.5,1,0.0758581800212436,0.0804727106227331
1050,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.75,1,15,0,3,12,1,1,0.5,0.012398837958203
1050,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.75,1,15,0,3,13,1,1,0.5,0.0402363553113666
1050,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.75,1,15,0,3,14,1,1,0.5,0.0402363553113666
1050,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.75,1,15,0,3,16,1,1,0.5,0.0278375173531636
1051,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.75,0.875,16,0,1,0,0.75,0.875,0.348645135333946,1
1051,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.75,0.875,16,0,2,3,0.5,0.5,0.5,0.174322567666973
1051,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.75,0.875,16,0,2,5,0.75,0.75,0.5,0.174322567666973
1051,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.75,0.875,16,0,2,6,0.75,1,0.222700138825309,0.174322567666973
1051,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.75,0.875,16,0,2,8,1,1,0.5,0.174322567666973
1051,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.75,0.875,16,0,3,6,0,0,0.5,0.0435806419167432
1051,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.75,0.875,16,0,3,8,0.5,0,0.924141784926891,0.0871612838334865
1051,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.75,0.875,16,0,3,9,0.5,0,0.924141784926891,0.0629914719266528
1051,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.75,0.875,16,0,3,10,0.5,0.5,0.5,0.0435806419167432
1051,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.75,0.875,16,0,3,11,0.5,1,0.0758581800212436,0.150152755760139
1051,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.75,0.875,16,0,3,12,0.5,1,0.0758581800212436,0.0194108300099096
1051,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.75,0.875,16,0,3,13,1,1,0.5,0.0871612838334865
1051,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.75,0.875,16,0,3,14,1,1,0.5,0.0629914719266528
1051,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.75,0.875,16,0,3,16,1,1,0.5,0.0435806419167432
1052,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.625,17,0,1,0,0.625,0.625,0.5,1
1052,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.625,17,0,2,3,0.25,0.25,0.5,0.25
1052,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.625,17,0,2,5,0.5,0.5,0.5,0.25
1052,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.625,17,0,2,6,0.75,0.75,0.5,0.25
1052,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.625,17,0,2,8,0.75,1,0.222700138825309,0.25
1052,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.625,17,0,3,6,0,0,0.5,0.0625
1052,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.625,17,0,3,8,0,0,0.5,0.125
1052,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.625,17,0,3,9,0.5,0,0.924141784926891,0.125
1052,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.625,17,0,3,10,0.5,0,0.924141784926891,0.0625
1052,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.625,17,0,3,11,0.5,0.5,0.5,0.215337517353164
1052,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.625,17,0,3,12,0.5,1,0.0758581800212436,0.0625
1052,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.625,17,0,3,13,0.5,1,0.0758581800212436,0.0903375173531636
1052,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.625,17,0,3,14,1,1,0.5,0.0903375173531636
1052,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.625,17,0,3,16,1,1,0.5,0.0278375173531636
1053,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.5,18,0,1,0,0.625,0.5,0.651354864666054,1
1053,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.5,18,0,2,3,0.25,0,0.777299774622286,0.325677432333027
1053,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.5,18,0,2,5,0.5,0.5,0.5,0.325677432333027
1053,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.5,18,0,2,6,0.5,0.5,0.5,0.325677432333027
1053,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.5,18,0,2,8,0.75,1,0.222700138825309,0.325677432333027
1053,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.5,18,0,3,6,0,0,0.5,0.126574497376013
1053,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.5,18,0,3,8,0,0,0.5,0.20799385545927
1053,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.5,18,0,3,9,0,0,0.5,0.20799385545927
1053,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.5,18,0,3,10,0.5,0,0.924141784926891,0.0814193580832568
1053,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.5,18,0,3,11,0.5,0,0.924141784926891,0.325677418238945
1053,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.5,18,0,3,12,0.5,0.5,0.5,0.0814193580832568
1053,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.5,18,0,3,13,0.5,1,0.0758581800212436,0.117683562779674
1053,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.5,18,0,3,14,0.5,1,0.0758581800212436,0.117683562779674
1053,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.625,0.5,18,0,3,16,1,1,0.5,0.0362642046964176
1054,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.5,0.375,19,0,1,0,0.5,0.375,0.651354864666054,1
1054,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.5,0.375,19,0,2,3,0.25,0,0.777299774622286,0.325677432333027
1054,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.5,0.375,19,0,2,5,0.25,0.25,0.5,0.325677432333027
1054,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.5,0.375,19,0,2,6,0.5,0.5,0.5,0.325677432333027
1054,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.5,0.375,19,0,2,8,0.75,0.75,0.5,0.325677432333027
1054,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.5,0.375,19,0,3,6,0,0,0.5,0.126574497376013
1054,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.5,0.375,19,0,3,8,0,0,0.5,0.20799385545927
1054,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.5,0.375,19,0,3,9,0,0,0.5,0.20799385545927
1054,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.5,0.375,19,0,3,10,0,0,0.5,0.0814193580832568
1054,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.5,0.375,19,0,3,11,0.5,0,0.924141784926891,0.370832571625784
1054,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.5,0.375,19,0,3,12,0.5,0,0.924141784926891,0.0814193580832568
1054,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.5,0.375,19,0,3,13,0.5,0.5,0.5,0.162838716166514
1054,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.5,0.375,19,0,3,14,0.5,1,0.0758581800212436,0.162838716166514
1054,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.5,0.375,19,0,3,16,1,1,0.5,0.0814193580832568
1055,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,20,0,1,0,0.25,0.25,0.5,1
1055,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,20,0,2,3,0,0,0.5,0.25
1055,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,20,0,2,5,0.25,0,0.777299774622286,0.25
1055,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,20,0,2,6,0.25,0.25,0.5,0.25
1055,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,20,0,2,8,0.5,0.5,0.5,0.25
1055,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,20,0,3,6,0,0,0.5,0.0625
1055,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,20,0,3,8,0,0,0.5,0.159662471827786
1055,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,20,0,3,9,0,0,0.5,0.125
1055,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,20,0,3,10,0,0,0.5,0.0971624718277857
1055,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,20,0,3,11,0,0,0.5,0.284662471827786
1055,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,20,0,3,12,0.5,0,0.924141784926891,0.0625
1055,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,20,0,3,13,0.5,0,0.924141784926891,0.159662471827786
1055,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,20,0,3,14,0.5,0.5,0.5,0.125
1055,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,20,0,3,16,0.5,1,0.0758581800212436,0.0625
1056,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,21,0,1,0,0.25,0.25,0.5,1
1056,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,21,0,2,3,0,0,0.5,0.25
1056,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,21,0,2,5,0.25,0,0.777299774622286,0.25
1056,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,21,0,2,6,0.25,0,0.777299774622286,0.25
1056,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,21,0,2,8,0.5,0.5,0.5,0.25
1056,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,21,0,3,6,0,0,0.5,0.0625
1056,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,21,0,3,8,0,0,0.5,0.159662471827786
1056,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,21,0,3,9,0,0,0.5,0.159662471827786
1056,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,21,0,3,10,0,0,0.5,0.0971624718277857
1056,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,21,0,3,11,0,0,0.5,0.319324943655571
1056,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,21,0,3,12,0,0,0.5,0.0971624718277857
1056,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,21,0,3,13,0.5,0,0.924141784926891,0.159662471827786
1056,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,21,0,3,14,0.5,0,0.924141784926891,0.159662471827786
1056,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.25,0.25,21,0,3,16,0.5,1,0.0758581800212436,0.0625
1057,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0.125,22,0,1,0,0.125,0.125,0.5,1
1057,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0.125,22,0,2,3,0,0,0.5,0.25
1057,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0.125,22,0,2,5,0,0,0.5,0.25
1057,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0.125,22,0,2,6,0.25,0,0.777299774622286,0.25
1057,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0.125,22,0,2,8,0.25,0.25,0.5,0.25
1057,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0.125,22,0,3,6,0,0,0.5,0.0625
1057,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0.125,22,0,3,8,0,0,0.5,0.125
1057,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0.125,22,0,3,9,0,0,0.5,0.159662471827786
1057,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0.125,22,0,3,10,0,0,0.5,0.0625
1057,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0.125,22,0,3,11,0,0,0.5,0.284662471827786
1057,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0.125,22,0,3,12,0,0,0.5,0.0971624718277857
1057,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0.125,22,0,3,13,0,0,0.5,0.125
1057,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0.125,22,0,3,14,0.5,0,0.924141784926891,0.159662471827786
1057,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0.125,22,0,3,16,0.5,0.5,0.5,0.0625
1058,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,23,0,1,0,0.125,0,0.651354751120193,1
1058,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,23,0,2,3,0,0,0.5,0.325677375560097
1058,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,23,0,2,5,0,0,0.5,0.325677375560097
1058,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,23,0,2,6,0,0,0.5,0.325677375560097
1058,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,23,0,2,8,0.25,0,0.777299774622286,0.325677375560097
1058,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,23,0,3,6,0,0,0.5,0.0814193438900242
1058,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,23,0,3,8,0,0,0.5,0.162838687780048
1058,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,23,0,3,9,0,0,0.5,0.162838687780048
1058,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,23,0,3,10,0,0,0.5,0.0814193438900242
1058,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,23,0,3,11,0,0,0.5,0.370832506981293
1058,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,23,0,3,12,0,0,0.5,0.0814193438900242
1058,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,23,0,3,13,0,0,0.5,0.207993819201244
1058,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,23,0,3,14,0,0,0.5,0.207993819201244
1058,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,23,0,3,16,0.5,0,0.924141784926891,0.12657447531122
1059,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,24,0,1,0,0.125,0,0.651354751120193,1
1059,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,24,0,2,3,0,0,0.5,0.325677375560097
1059,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,24,0,2,5,0,0,0.5,0.325677375560097
1059,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,24,0,2,6,0,0,0.5,0.325677375560097
1059,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,24,0,2,8,0.25,0,0.777299774622286,0.325677375560097
1059,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,24,0,3,6,0,0,0.5,0.0814193438900242
1059,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,24,0,3,8,0,0,0.5,0.162838687780048
1059,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,24,0,3,9,0,0,0.5,0.162838687780048
1059,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,24,0,3,10,0,0,0.5,0.0814193438900242
1059,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,24,0,3,11,0,0,0.5,0.370832506981293
1059,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,24,0,3,12,0,0,0.5,0.0814193438900242
1059,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,24,0,3,13,0,0,0.5,0.207993819201244
1059,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,24,0,3,14,0,0,0.5,0.207993819201244
1059,54,167,258,5.5,6.25,0.25,8,3,0.5,0.5,6,5,0.5,0.5,0.125,0,24,0,3,16,0.5,0,0.924141784926891,0.12657447531122
1060,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,6,0,1,0,1,1,0.5,1
1060,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,6,0,2,2,1,1,0.5,0.2
1060,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,6,0,2,5,1,1,0.5,0.2
1060,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,6,0,2,6,1,1,0.5,0.3
1060,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,6,0,2,8,1,1,0.5,0.3
1060,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,6,0,3,4,1,1,0.5,0.04
1060,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,6,0,3,7,1,1,0.5,0.08
1060,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,6,0,3,8,1,1,0.5,0.12
1060,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,6,0,3,10,1,1,0.5,0.16
1060,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,6,0,3,11,1,1,0.5,0.12
1060,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,6,0,3,12,1,1,0.5,0.09
1060,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,6,0,3,13,1,1,0.5,0.12
1060,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,6,0,3,14,1,1,0.5,0.18
1060,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,6,0,3,16,1,1,0.5,0.09
1061,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,7,0,1,0,1,1,0.5,1
1061,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,7,0,2,2,1,1,0.5,0.2
1061,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,7,0,2,5,1,1,0.5,0.2
1061,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,7,0,2,6,1,1,0.5,0.3
1061,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,7,0,2,8,1,1,0.5,0.3
1061,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,7,0,3,4,0.6,1,0.119202922022118,0.04
1061,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,7,0,3,7,1,1,0.5,0.08
1061,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,7,0,3,8,1,1,0.5,0.12
1061,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,7,0,3,10,1,1,0.5,0.16
1061,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,7,0,3,11,1,1,0.5,0.12
1061,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,7,0,3,12,1,1,0.5,0.09
1061,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,7,0,3,13,1,1,0.5,0.12
1061,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,7,0,3,14,1,1,0.5,0.18
1061,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,7,0,3,16,1,1,0.5,0.09
1062,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,8,0,1,0,1,1,0.5,1
1062,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,8,0,2,2,1,1,0.5,0.2
1062,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,8,0,2,5,1,1,0.5,0.2
1062,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,8,0,2,6,1,1,0.5,0.3
1062,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,8,0,2,8,1,1,0.5,0.3
1062,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,8,0,3,4,0.6,1,0.119202922022118,0.04
1062,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,8,0,3,7,1,1,0.5,0.08
1062,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,8,0,3,8,1,1,0.5,0.12
1062,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,8,0,3,10,1,1,0.5,0.16
1062,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,8,0,3,11,1,1,0.5,0.12
1062,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,8,0,3,12,1,1,0.5,0.09
1062,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,8,0,3,13,1,1,0.5,0.12
1062,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,8,0,3,14,1,1,0.5,0.18
1062,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,8,0,3,16,1,1,0.5,0.09
1063,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,9,0,1,0,1,1,0.5,1
1063,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,9,0,2,2,1,1,0.5,0.2
1063,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,9,0,2,5,1,1,0.5,0.2
1063,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,9,0,2,6,1,1,0.5,0.3
1063,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,9,0,2,8,1,1,0.5,0.3
1063,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,9,0,3,4,0.6,1,0.119202922022118,0.04
1063,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,9,0,3,7,1,1,0.5,0.08
1063,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,9,0,3,8,1,1,0.5,0.12
1063,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,9,0,3,10,1,1,0.5,0.16
1063,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,9,0,3,11,1,1,0.5,0.12
1063,55,117,260,5.6,8.64,0.24,8,2,0.6,0.4,6,5,0.6,0.4,1,1,9,0,3,12,1,1,0.5,0.09
